0.2550,0.7426,0
0.2550,0.7401,1
0.2550,0.7376,1
0.2550,0.7327,1
0.2550,0.7302,1
0.2550,0.7277,1
0.2550,0.7228,1
0.2550,0.7178,1
0.2550,0.7129,1
0.2550,0.7079,1
0.2550,0.7054,1
0.2550,0.7005,1
0.2550,0.6980,1
0.2550,0.6931,1
0.2550,0.6881,1
0.2550,0.6832,1
0.2550,0.6782,1
0.2550,0.6733,1
0.2550,0.6708,1
0.2550,0.6658,1
0.2550,0.6634,1
0.2550,0.6584,1
0.2550,0.6535,1
0.2574,0.6460,1
0.2599,0.6386,1
0.2599,0.6312,1
0.2599,0.6238,1
0.2624,0.6188,1
0.2624,0.6139,1
0.2649,0.6114,1
0.2649,0.6064,1
0.2649,0.6015,1
0.2649,0.5990,1
0.2649,0.5965,1
0.2649,0.5916,1
0.2649,0.5891,1
0.2649,0.5842,1
0.2649,0.5817,1
0.2673,0.5767,1
0.2673,0.5743,1
0.2698,0.5718,1
0.2698,0.5693,1
0.2698,0.5668,1
0.2698,0.5644,1
0.2698,0.5619,1
0.2698,0.5594,1
0.2698,0.5545,1
0.2698,0.5495,1
0.2698,0.5470,1
0.2698,0.5446,1
0.2673,0.5446,1
0.2599,0.6386,0
0.2649,0.6337,1
0.2698,0.6312,1
0.2748,0.6262,1
0.2797,0.6213,1
0.2847,0.6188,1
0.2896,0.6139,1
0.2946,0.6089,1
0.2970,0.6064,1
0.2995,0.6040,1
0.3045,0.6015,1
0.3094,0.5990,1
0.3094,0.5941,1
0.3119,0.5941,1
0.3144,0.5916,1
0.3168,0.5891,1
0.3193,0.5891,1
0.3218,0.5866,1
0.3243,0.5842,1
0.3267,0.5817,1
0.3292,0.5792,1
0.3342,0.5792,1
0.3342,0.5767,1
0.3366,0.5767,1
0.3391,0.5743,1
0.3391,0.5718,1
0.3441,0.5718,1
0.3441,0.5693,1
0.3465,0.5693,1
0.3490,0.5668,1
0.3515,0.5668,1
0.3540,0.5644,1
0.3564,0.5644,1
0.3589,0.5644,1
0.3589,0.5619,1
0.3614,0.5619,1
0.3639,0.5594,1
0.3663,0.5594,1
0.3663,0.5569,1
0.2525,0.6411,0
0.2550,0.6411,1
0.2574,0.6436,1
0.2599,0.6460,1
0.2649,0.6510,1
0.2673,0.6535,1
0.2698,0.6559,1
0.2748,0.6584,1
0.2797,0.6634,1
0.2797,0.6683,1
0.2847,0.6708,1
0.2896,0.6733,1
0.2946,0.6782,1
0.2946,0.6807,1
0.2995,0.6832,1
0.3045,0.6881,1
0.3094,0.6906,1
0.3119,0.6931,1
0.3144,0.6955,1
0.3193,0.6980,1
0.3218,0.7005,1
0.3267,0.7030,1
0.3292,0.7054,1
0.3342,0.7079,1
0.3366,0.7104,1
0.3416,0.7129,1
0.3441,0.7178,1
0.3490,0.7178,1
0.3515,0.7178,1
0.3515,0.7203,1
0.3540,0.7228,1
0.3564,0.7228,1
0.3589,0.7252,1
0.3614,0.7277,1
0.3639,0.7277,1
0.3639,0.7302,1
0.3639,0.7327,1
0.3663,0.7327,1
0.3688,0.7327,1
0.3688,0.7351,1
0.3663,0.7351,1
0.3639,0.7351,1
0.4282,0.7376,0
0.4282,0.7327,1
0.4282,0.7302,1
0.4307,0.7277,1
0.4307,0.7228,1
0.4307,0.7203,1
0.4307,0.7178,1
0.4307,0.7129,1
0.4332,0.7079,1
0.4332,0.7030,1
0.4332,0.6980,1
0.4332,0.6931,1
0.4332,0.6906,1
0.4332,0.6832,1
0.4332,0.6782,1
0.4332,0.6757,1
0.4332,0.6708,1
0.4332,0.6683,1
0.4332,0.6634,1
0.4332,0.6584,1
0.4332,0.6535,1
0.4332,0.6485,1
0.4332,0.6436,1
0.4332,0.6386,1
0.4332,0.6337,1
0.4332,0.6287,1
0.4332,0.6262,1
0.4332,0.6213,1
0.4332,0.6163,1
0.4332,0.6114,1
0.4332,0.6040,1
0.4356,0.5990,1
0.4381,0.5941,1
0.4381,0.5891,1
0.4381,0.5842,1
0.4381,0.5817,1
0.4381,0.5767,1
0.4406,0.5743,1
0.4406,0.5718,1
0.4431,0.5693,1
0.4431,0.5668,1
0.4431,0.5644,1
0.4431,0.5619,1
0.4431,0.5594,1
0.4431,0.5569,1
0.4431,0.5545,1
0.4431,0.5520,1
0.4431,0.5495,1
0.4455,0.5446,1
0.4480,0.5396,1
0.4480,0.5371,1
0.4480,0.5347,1
0.4505,0.5297,1
0.4530,0.5297,1
0.4530,0.5248,1
0.4579,0.5223,1
0.4579,0.5198,1
0.4579,0.5173,1
0.4604,0.5149,1
0.4629,0.5149,1
0.4629,0.5099,1
0.4653,0.5099,1
0.4678,0.5099,1
0.4678,0.5050,1
0.4703,0.5050,1
0.4728,0.5050,1
0.4752,0.5025,1
0.4777,0.5025,1
0.4802,0.5025,1
0.4827,0.5025,1
0.4876,0.5025,1
0.4926,0.5025,1
0.4950,0.5050,1
0.4975,0.5050,1
0.4975,0.5074,1
0.5025,0.5074,1
0.5025,0.5099,1
0.5050,0.5124,1
0.5074,0.5149,1
0.5074,0.5198,1
0.5099,0.5198,1
0.5124,0.5223,1
0.5149,0.5248,1
0.5149,0.5297,1
0.5173,0.5297,1
0.5173,0.5347,1
0.5198,0.5347,1
0.5198,0.5371,1
0.5223,0.5396,1
0.5223,0.5446,1
0.5223,0.5470,1
0.5223,0.5495,1
0.5248,0.5520,1
0.5248,0.5545,1
0.5272,0.5569,1
0.5272,0.5594,1
0.5272,0.5619,1
0.5272,0.5644,1
0.5272,0.5668,1
0.5272,0.5693,1
0.5297,0.5718,1
0.5297,0.5743,1
0.5297,0.5792,1
0.5297,0.5842,1
0.5297,0.5916,1
0.5297,0.5965,1
0.5297,0.5990,1
0.5297,0.6040,1
0.5297,0.6089,1
0.5297,0.6139,1
0.5297,0.6188,1
0.5297,0.6213,1
0.5297,0.6238,1
0.5297,0.6287,1
0.5297,0.6337,1
0.5297,0.6361,1
0.5297,0.6411,1
0.5297,0.6460,1
0.5297,0.6485,1
0.5297,0.6559,1
0.5297,0.6609,1
0.5322,0.6658,1
0.5322,0.6708,1
0.5322,0.6757,1
0.5322,0.6807,1
0.5322,0.6832,1
0.5322,0.6881,1
0.5322,0.6931,1
0.5322,0.6980,1
0.5322,0.7005,1
0.5322,0.7030,1
0.5322,0.7079,1
0.5322,0.7104,1
0.5322,0.7129,1
0.5322,0.7153,1
0.5322,0.7178,1
0.5322,0.7203,1
0.5322,0.7228,1
0.5322,0.7252,1
0.5322,0.7277,1
0.5322,0.7327,1
0.5322,0.7351,1
0.5322,0.7376,1
0.5322,0.7401,1
0.5322,0.7426,1
0.5297,0.7426,1
0.5965,0.7351,0
0.5965,0.7327,1
0.5965,0.7302,1
0.5965,0.7277,1
0.5965,0.7252,1
0.5965,0.7228,1
0.5965,0.7203,1
0.5965,0.7178,1
0.5965,0.7129,1
0.5965,0.7079,1
0.5965,0.7030,1
0.5965,0.6980,1
0.5965,0.6955,1
0.5965,0.6931,1
0.5965,0.6906,1
0.5965,0.6881,1
0.5965,0.6856,1
0.5965,0.6832,1
0.5965,0.6782,1
0.5965,0.6733,1
0.5965,0.6708,1
0.5965,0.6683,1
0.5965,0.6658,1
0.5965,0.6634,1
0.5965,0.6609,1
0.5965,0.6584,1
0.5965,0.6559,1
0.5965,0.6535,1
0.5965,0.6510,1
0.5965,0.6485,1
0.5965,0.6436,1
0.5965,0.6386,1
0.5965,0.6361,1
0.5965,0.6337,1
0.5990,0.6287,1
0.6015,0.6213,1
0.6015,0.6188,1
0.6015,0.6139,1
0.6040,0.6114,1
0.6064,0.6089,1
0.6064,0.6040,1
0.6064,0.6015,1
0.6064,0.5990,1
0.6089,0.5965,1
0.6089,0.5941,1
0.6089,0.5891,1
0.6089,0.5866,1
0.6089,0.5842,1
0.6089,0.5792,1
0.6089,0.5743,1
0.6089,0.5693,1
0.6089,0.5668,1
0.6089,0.5644,1
0.6089,0.5619,1
0.6089,0.5594,1
0.6089,0.5569,1
0.6089,0.5545,1
0.6089,0.5520,1
0.6089,0.5495,1
0.6064,0.5495,1
0.6064,0.5446,1
0.6064,0.5421,1
0.6064,0.5396,1
0.6064,0.5371,1
0.6064,0.5347,1
0.5965,0.7376,0
0.5965,0.7351,1
0.5990,0.7327,1
0.6015,0.7302,1
0.6015,0.7277,1
0.6064,0.7252,1
0.6089,0.7228,1
0.6114,0.7153,1
0.6188,0.7079,1
0.6238,0.7030,1
0.6287,0.6955,1
0.6312,0.6931,1
0.6337,0.6881,1
0.6361,0.6832,1
0.6386,0.6782,1
0.6411,0.6782,1
0.6436,0.6757,1
0.6460,0.6733,1
0.6460,0.6708,1
0.6485,0.6683,1
0.6510,0.6658,1
0.6510,0.6634,1
0.6535,0.6634,1
0.6559,0.6609,1
0.6559,0.6584,1
0.6609,0.6559,1
0.6609,0.6535,1
0.6658,0.6510,1
0.6658,0.6485,1
0.6683,0.6485,1
0.6708,0.6460,1
0.6708,0.6436,1
0.6733,0.6411,1
0.6757,0.6411,1
0.6782,0.6386,1
0.6782,0.6361,1
0.6807,0.6337,1
0.6832,0.6337,1
0.6856,0.6287,1
0.6881,0.6262,1
0.6906,0.6238,1
0.6931,0.6213,1
0.6955,0.6188,1
0.6955,0.6163,1
0.6980,0.6139,1
0.7005,0.6089,1
0.7030,0.6089,1
0.7030,0.6064,1
0.7054,0.6040,1
0.7079,0.6040,1
0.7104,0.6015,1
0.7104,0.5990,1
0.7129,0.5990,1
0.7129,0.5965,1
0.7153,0.5965,1
0.7153,0.5941,1
0.7178,0.5916,1
0.7203,0.5891,1
0.7228,0.5891,1
0.7228,0.5866,1
0.7228,0.5842,1
0.7252,0.5842,1
0.7252,0.5817,1
0.7252,0.5792,1
0.7277,0.5792,1
0.7277,0.5767,1
0.7302,0.5767,1
0.7302,0.5743,1
0.7327,0.5743,1
0.7327,0.5718,1
0.7351,0.5693,1
0.7376,0.5668,1
0.7401,0.5644,1
0.7401,0.5619,1
0.7426,0.5619,1
0.7426,0.5594,1
0.7450,0.5594,1
0.7450,0.5594,0
0.7450,0.5644,1
0.7450,0.5668,1
0.7450,0.5718,1
0.7450,0.5767,1
0.7450,0.5792,1
0.7475,0.5842,1
0.7475,0.5866,1
0.7475,0.5941,1
0.7475,0.5990,1
0.7475,0.6064,1
0.7475,0.6114,1
0.7475,0.6188,1
0.7475,0.6262,1
0.7475,0.6287,1
0.7475,0.6337,1
0.7475,0.6386,1
0.7475,0.6436,1
0.7475,0.6485,1
0.7475,0.6510,1
0.7475,0.6535,1
0.7475,0.6559,1
0.7475,0.6584,1
0.7475,0.6609,1
0.7475,0.6634,1
0.7475,0.6658,1
0.7475,0.6683,1
0.7475,0.6733,1
0.7475,0.6757,1
0.7450,0.6782,1
0.7450,0.6807,1
0.7450,0.6832,1
0.7450,0.6856,1
0.7450,0.6881,1
0.7450,0.6931,1
0.7450,0.6955,1
0.7450,0.6980,1
0.7450,0.7005,1
0.7450,0.7030,1
0.7450,0.7054,1
0.7450,0.7079,1
0.7450,0.7104,1
0.7450,0.7129,1
0.7450,0.7153,1
0.7450,0.7178,1
0.7450,0.7203,1
0.7450,0.7228,1
0.7450,0.7252,1
0.7450,0.7277,1
0.7450,0.7302,1
0.7450,0.7327,1
0.7450,0.7351,1
0.7450,0.7376,1
0.7450,0.7401,1
0.2649,0.4802,0
0.2673,0.4802,1
0.2698,0.4802,1
0.2723,0.4802,1
0.2748,0.4777,1
0.2772,0.4777,1
0.2797,0.4752,1
0.2822,0.4752,1
0.2871,0.4752,1
0.2896,0.4752,1
0.2921,0.4752,1
0.2970,0.4752,1
0.2995,0.4752,1
0.3045,0.4728,1
0.3069,0.4728,1
0.3094,0.4703,1
0.3144,0.4703,1
0.3168,0.4703,1
0.3193,0.4703,1
0.3218,0.4703,1
0.3243,0.4678,1
0.3292,0.4678,1
0.3317,0.4678,1
0.3342,0.4678,1
0.3366,0.4678,1
0.3391,0.4678,1
0.3416,0.4678,1
0.3441,0.4678,1
0.3465,0.4678,1
0.3490,0.4678,1
0.3515,0.4678,1
0.3540,0.4678,1
0.3564,0.4678,1
0.3589,0.4678,1
0.3614,0.4678,1
0.3639,0.4678,1
0.3193,0.4728,0
0.3193,0.4703,1
0.3193,0.4653,1
0.3193,0.4604,1
0.3193,0.4579,1
0.3193,0.4505,1
0.3193,0.4455,1
0.3193,0.4431,1
0.3193,0.4356,1
0.3193,0.4332,1
0.3193,0.4257,1
0.3193,0.4208,1
0.3193,0.4183,1
0.3193,0.4109,1
0.3193,0.4059,1
0.3193,0.4010,1
0.3218,0.3911,1
0.3218,0.3812,1
0.3243,0.3713,1
0.3243,0.3589,1
0.3243,0.3540,1
0.3243,0.3465,1
0.3243,0.3391,1
0.3243,0.3366,1
0.3243,0.3317,1
0.3243,0.3267,1
0.3243,0.3218,1
0.3243,0.3168,1
0.3243,0.3119,1
0.3243,0.3069,1
0.3243,0.3045,1
0.3243,0.3020,1
0.3243,0.2970,1
0.3243,0.2946,1
0.3243,0.2921,1
0.3243,0.2871,1
0.3243,0.2847,1
0.3243,0.2822,1
0.3243,0.2797,1
0.3243,0.2772,1
0.3243,0.2748,1
0.3243,0.2723,1
0.3243,0.2698,1
0.3243,0.2673,1
0.3243,0.2649,1
0.3243,0.2624,1
0.3218,0.2624,1
0.2748,0.2673,0
0.2772,0.2673,1
0.2822,0.2673,1
0.2847,0.2673,1
0.2896,0.2649,1
0.2946,0.2649,1
0.2970,0.2624,1
0.3020,0.2624,1
0.3045,0.2624,1
0.3094,0.2624,1
0.3119,0.2624,1
0.3144,0.2624,1
0.3193,0.2624,1
0.3243,0.2624,1
0.3267,0.2624,1
0.3317,0.2624,1
0.3342,0.2624,1
0.3391,0.2624,1
0.3416,0.2624,1
0.3441,0.2624,1
0.3465,0.2624,1
0.3490,0.2599,1
0.3540,0.2599,1
0.3564,0.2599,1
0.3589,0.2599,1
0.3614,0.2599,1
0.3639,0.2599,1
0.3663,0.2599,1
0.3688,0.2599,1
0.3688,0.2624,1
0.3713,0.2624,1
0.3713,0.2649,1
0.3688,0.2649,1
0.3688,0.2673,1
0.4802,0.4728,0
0.4827,0.4653,1
0.4851,0.4554,1
0.4851,0.4455,1
0.4876,0.4356,1
0.4876,0.4257,1
0.4901,0.4134,1
0.4901,0.4059,1
0.4901,0.3911,1
0.4901,0.3812,1
0.4901,0.3713,1
0.4901,0.3614,1
0.4901,0.3515,1
0.4901,0.3441,1
0.4901,0.3366,1
0.4901,0.3317,1
0.4901,0.3267,1
0.4901,0.3243,1
0.4901,0.3193,1
0.4901,0.3144,1
0.4901,0.3119,1
0.4901,0.3094,1
0.4901,0.3069,1
0.4901,0.3045,1
0.4901,0.3020,1
0.4876,0.3020,1
0.4876,0.2970,1
0.4876,0.2921,1
0.4876,0.2896,1
0.4876,0.2871,1
0.4876,0.2847,1
0.4851,0.2847,1
0.4851,0.2871,1
0.4876,0.4653,0
0.4926,0.4653,1
0.4975,0.4653,1
0.5025,0.4653,1
0.5050,0.4678,1
0.5074,0.4678,1
0.5099,0.4703,1
0.5124,0.4703,1
0.5173,0.4703,1
0.5198,0.4703,1
0.5223,0.4703,1
0.5272,0.4703,1
0.5322,0.4703,1
0.5371,0.4703,1
0.5396,0.4703,1
0.5421,0.4703,1
0.5446,0.4703,1
0.5470,0.4703,1
0.5495,0.4703,1
0.5520,0.4703,1
0.5545,0.4703,1
0.5569,0.4703,1
0.5594,0.4703,1
0.5619,0.4703,1
0.5644,0.4703,1
0.5668,0.4703,1
0.5693,0.4703,1
0.5693,0.4728,1
0.5693,0.4752,1
0.4926,0.3960,0
0.4950,0.3960,1
0.4975,0.3960,1
0.5025,0.3960,1
0.5074,0.3960,1
0.5099,0.3960,1
0.5149,0.3960,1
0.5173,0.3960,1
0.5198,0.3960,1
0.5223,0.3960,1
0.5248,0.3960,1
0.5272,0.3960,1
0.5297,0.3936,1
0.5322,0.3911,1
0.5371,0.3911,1
0.5421,0.3886,1
0.5446,0.3886,1
0.5470,0.3886,1
0.5495,0.3886,1
0.5520,0.3886,1
0.5545,0.3886,1
0.5569,0.3886,1
0.5619,0.3886,1
0.5619,0.3861,1
0.5668,0.3861,1
0.5718,0.3861,1
0.5767,0.3861,1
0.5792,0.3861,1
0.5817,0.3861,1
0.5842,0.3861,1
0.4876,0.2946,0
0.4926,0.2946,1
0.5000,0.2946,1
0.5074,0.2921,1
0.5124,0.2921,1
0.5173,0.2896,1
0.5223,0.2871,1
0.5272,0.2871,1
0.5322,0.2847,1
0.5371,0.2847,1
0.5396,0.2822,1
0.5421,0.2822,1
0.5446,0.2822,1
0.5470,0.2822,1
0.5495,0.2822,1
0.5520,0.2822,1
0.5545,0.2822,1
0.5569,0.2822,1
0.5594,0.2822,1
0.5619,0.2822,1
0.5644,0.2822,1
0.5668,0.2822,1
0.5693,0.2822,1
0.5718,0.2822,1
0.6683,0.4455,0
0.6708,0.4455,1
0.6733,0.4480,1
0.6733,0.4505,1
0.6757,0.4505,1
0.6757,0.4554,1
0.6782,0.4554,1
0.6807,0.4554,1
0.6807,0.4579,1
0.6832,0.4604,1
0.6856,0.4604,1
0.6856,0.4629,1
0.6881,0.4653,1
0.6906,0.4653,1
0.6906,0.4678,1
0.6931,0.4678,1
0.6931,0.4703,1
0.6955,0.4703,1
0.6980,0.4703,1
0.7005,0.4703,1
0.7030,0.4703,1
0.7054,0.4703,1
0.7079,0.4703,1
0.7104,0.4703,1
0.7129,0.4703,1
0.7153,0.4703,1
0.7178,0.4703,1
0.7203,0.4703,1
0.7228,0.4703,1
0.7252,0.4703,1
0.7277,0.4703,1
0.7302,0.4703,1
0.7302,0.4678,1
0.7302,0.4653,1
0.7327,0.4653,1
0.7351,0.4653,1
0.7351,0.4629,1
0.7376,0.4629,1
0.7376,0.4604,1
0.7401,0.4604,1
0.7401,0.4579,1
0.7401,0.4554,1
0.7426,0.4505,1
0.7450,0.4505,1
0.7450,0.4480,1
0.7450,0.4455,1
0.7450,0.4431,1
0.7450,0.4406,1
0.7450,0.4381,1
0.7450,0.4356,1
0.7450,0.4332,1
0.7450,0.4307,1
0.7450,0.4282,1
0.7450,0.4257,1
0.7450,0.4233,1
0.7450,0.4208,1
0.7426,0.4183,1
0.7426,0.4158,1
0.7426,0.4134,1
0.7401,0.4109,1
0.7401,0.4059,1
0.7401,0.4035,1
0.7376,0.4035,1
0.7376,0.4010,1
0.7351,0.4010,1
0.7351,0.3985,1
0.7351,0.3960,1
0.7351,0.3936,1
0.7327,0.3911,1
0.7327,0.3886,1
0.7327,0.3861,1
0.7327,0.3837,1
